F1Score,loss,precision,recall,val_F1Score,val_loss,val_precision,val_recall,learning_rate
0.5666666030883789,21572.33984375,0.6601941585540771,0.49635037779808044,0.3076922595500946,6202.10498046875,0.4000000059604645,0.25,9.999999747378752e-05
0.4741378724575043,13340.685546875,0.5789473652839661,0.40145984292030334,0.47058820724487305,5188.69482421875,0.4444444477558136,0.5,9.999999747378752e-05
0.5573769807815552,15420.8203125,0.6355140209197998,0.49635037779808044,0.6399999856948853,8793.529296875,0.47058823704719543,1.0,9.999999747378752e-05
0.5394190549850464,13952.1328125,0.625,0.47445255517959595,0.6399999856948853,11138.974609375,0.47058823704719543,1.0,9.999999747378752e-05
0.5587044358253479,13318.232421875,0.6272727251052856,0.5036496520042419,0.6399999856948853,9230.1142578125,0.47058823704719543,1.0,9.999999747378752e-05
0.5147678852081299,13465.0166015625,0.6100000143051147,0.44525548815727234,0.0,16110.033203125,0.0,0.0,9.999999747378752e-05
0.5959182381629944,12021.5146484375,0.6759259104728699,0.5328466892242432,0.3076922595500946,4610.65234375,0.4000000059604645,0.25,9.999999747378752e-05
0.48068663477897644,13043.736328125,0.5833333134651184,0.40875911712646484,0.0,5901.47607421875,0.0,0.0,9.999999747378752e-05
0.5499999523162842,7517.38916015625,0.6407766938209534,0.48175182938575745,0.7272727489471436,4893.38525390625,0.5714285969734192,1.0,9.999999747378752e-05
0.5853658318519592,7142.73095703125,0.6605504751205444,0.525547444820404,0.26666662096977234,3721.60302734375,0.2857142984867096,0.25,9.999999747378752e-05
0.4830508232116699,9356.9521484375,0.5757575631141663,0.41605839133262634,0.26666662096977234,3502.45947265625,0.2857142984867096,0.25,9.999999747378752e-05
0.5877550840377808,8291.462890625,0.6603773832321167,0.510948896408081,0.6399999856948853,17937.302734375,0.47058823704719543,1.0,9.999999747378752e-05
0.49586769938468933,13896.1689453125,0.5714285969734192,0.43795621395111084,0.0,6835.83984375,0.0,0.0,9.999999747378752e-05
0.5785123109817505,12174.0205078125,0.6666666865348816,0.510948896408081,0.0,12826.37890625,0.0,0.0,9.999999747378752e-05
0.5901639461517334,7769.07421875,0.672897219657898,0.525547444820404,0.26666662096977234,2839.562744140625,0.2857142984867096,0.25,9.999999747378752e-05
0.5206610560417175,6429.91796875,0.6000000238418579,0.45985400676727295,0.0,6338.61865234375,0.0,0.0,9.999999747378752e-05
0.4493391513824463,6167.8017578125,0.5666666626930237,0.37226277589797974,0.16666662693023682,3227.27734375,0.25,0.125,9.999999747378752e-05
0.5783131718635559,13396.521484375,0.6428571343421936,0.525547444820404,0.0,11315.4912109375,0.0,0.0,9.999999747378752e-05
0.5191488862037659,8895.7421875,0.6224489808082581,0.44525548815727234,0.4999999403953552,2674.935302734375,0.4166666567325592,0.625,9.999999747378752e-05
0.5439329743385315,6066.9599609375,0.6372548937797546,0.47445255517959595,0.1538461148738861,2450.140380859375,0.20000000298023224,0.125,9.999999747378752e-05
0.5387754440307617,7259.2333984375,0.6111111044883728,0.48175182938575745,0.26666662096977234,2364.6318359375,0.2857142984867096,0.25,9.999999747378752e-05
0.5583332777023315,7530.15185546875,0.6504854559898376,0.48905110359191895,0.0,9721.1357421875,0.0,0.0,9.999999747378752e-05
0.547717809677124,5260.5283203125,0.6346153616905212,0.48175182938575745,0.0,11391.4296875,0.0,0.0,9.999999747378752e-05
0.5843620896339417,6377.43505859375,0.6698113083839417,0.5182482004165649,0.0,4925.19287109375,0.0,0.0,9.999999747378752e-05
