F1Score,loss,precision,recall,val_F1Score,val_loss,val_precision,val_recall,learning_rate
0.7181207537651062,1.258436918258667,0.6753246784210205,0.4859813153743744,0.7272727489471436,0.6280878186225891,0.800000011920929,0.5,0.0010000000474974513
0.7181207537651062,0.9939799904823303,0.7702702879905701,0.5327102541923523,0.7272727489471436,1.0671374797821045,0.5714285969734192,1.0,0.0010000000474974513
0.7181207537651062,1.009613275527954,0.7236841917037964,0.514018714427948,0.7272727489471436,0.7465595006942749,0.6666666865348816,1.0,0.0010000000474974513
0.7181207537651062,1.0641648769378662,0.7164179086685181,0.44859811663627625,0.7272727489471436,0.7527722716331482,0.7142857313156128,0.9375,0.0010000000474974513
0.7181207537651062,1.020042896270752,0.6712328791618347,0.4579439163208008,0.7272727489471436,0.59434974193573,0.6875,0.6875,0.0010000000474974513
0.7181207537651062,1.0460389852523804,0.7014925479888916,0.4392523467540741,0.7272727489471436,4.214986324310303,0.0,0.0,0.0010000000474974513
0.7181207537651062,1.0026471614837646,0.7384615540504456,0.44859811663627625,0.7272727489471436,2.418779134750366,1.0,0.0625,0.0010000000474974513
0.7181207537651062,0.8832553029060364,0.7777777910232544,0.5233644843101501,0.7272727489471436,3.628159761428833,0.0,0.0,0.0010000000474974513
0.7181207537651062,1.0055131912231445,0.6716417670249939,0.420560747385025,0.6666666269302368,7.763365268707275,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.9792584180831909,0.7101449370384216,0.4579439163208008,0.8108107447624207,8.061476707458496,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.9570512175559998,0.7101449370384216,0.4579439163208008,0.7272727489471436,3.1855452060699463,0.5,0.1875,0.0010000000474974513
0.7181207537651062,0.9440537095069885,0.7236841917037964,0.514018714427948,0.7272727489471436,2.789297342300415,0.3333333432674408,0.0625,0.0010000000474974513
0.7181207537651062,0.8971607685089111,0.7402597665786743,0.5327102541923523,0.7272727489471436,2.843505620956421,0.25,0.0625,0.0010000000474974513
0.7181207537651062,0.9591647386550903,0.7142857313156128,0.514018714427948,0.7272727489471436,3.6319499015808105,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.823773980140686,0.7808219194412231,0.5327102541923523,0.7272727489471436,2.958063840866089,0.0,0.0,0.0010000000474974513
0.7181207537651062,1.0250132083892822,0.6666666865348816,0.4112149477005005,0.7272727489471436,2.3237929344177246,1.0,0.375,0.0010000000474974513
0.7181207537651062,0.927590548992157,0.6962025165557861,0.514018714427948,0.8421052098274231,4.923098087310791,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.9756587743759155,0.7260273694992065,0.4953271150588989,0.7272727489471436,2.0615487098693848,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.8820396661758423,0.7894737124443054,0.5607476830482483,0.7272727489471436,3.2595436573028564,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.9065694808959961,0.7272727489471436,0.44859811663627625,0.7272727489471436,2.606715679168701,0.800000011920929,0.5,0.0010000000474974513
0.7181207537651062,0.9267590641975403,0.7323943376541138,0.4859813153743744,0.7272727489471436,2.309391498565674,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.9691608548164368,0.7058823704719543,0.44859811663627625,0.7272727489471436,1.9750608205795288,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.9292894005775452,0.7088607549667358,0.5233644843101501,0.7999999523162842,4.022385597229004,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.9326224327087402,0.698630154132843,0.47663551568984985,0.7272727489471436,3.754854917526245,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.9741575121879578,0.7605633735656738,0.5046728849411011,0.7272727489471436,4.402331352233887,0.0,0.0,0.0010000000474974513
0.7181207537651062,0.8609873056411743,0.765625,0.4579439163208008,0.7272727489471436,3.570510149002075,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.745206356048584,0.8472222089767456,0.5700934529304504,0.7272727489471436,3.066307783126831,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.8232199549674988,0.7733333110809326,0.5420560836791992,0.7272727489471436,3.0804519653320312,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.7876885533332825,0.8360655903816223,0.47663551568984985,0.7272727489471436,2.5908772945404053,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.8493506908416748,0.7599999904632568,0.5327102541923523,0.7272727489471436,2.883082866668701,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.7585470676422119,0.8666666746139526,0.6074766516685486,0.7272727489471436,3.2395598888397217,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.861696183681488,0.7460317611694336,0.4392523467540741,0.7272727489471436,3.621821641921997,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.7858173251152039,0.7875000238418579,0.5887850522994995,0.7272727489471436,3.4958672523498535,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.7628927230834961,0.8552631735801697,0.6074766516685486,0.7272727489471436,3.8303680419921875,0.0,0.0,0.00020000000949949026
0.7181207537651062,0.7943467497825623,0.841269850730896,0.4953271150588989,0.7272727489471436,3.4113388061523438,0.0,0.0,0.00020000000949949026
